mirna_1	mirna_2	free energy/kcal
hsa-miR-193a,hsa-miR-874,-10.6999998093
hsa-miR-193a,hsa-miR-125b-1,-10.6999998093
hsa-miR-193a,hsa-miR-320e,-10.6999998093
hsa-miR-378a,hsa-miR-193b,-10.6999998093
hsa-miR-378a,hsa-miR-885,-10.6999998093
hsa-miR-378b,hsa-miR-26a,-10.6999998093
hsa-miR-378b,hsa-miR-26b,-10.6999998093
hsa-miR-378e,hsa-miR-26a,-10.6999998093
hsa-miR-378e,hsa-miR-28,-10.6999998093
hsa-miR-378f,hsa-miR-192,-10.6999998093
hsa-miR-378f,hsa-miR-27b,-10.6999998093
hsa-miR-378h,hsa-miR-181a,-10.6999998093
hsa-miR-378j,hsa-miR-29b-2,-10.6999998093
hsa-miR-378j,hsa-miR-885,-10.6999998093
hsa-miR-377,hsa-miR-23a,-10.6999998093
hsa-miR-199a,hsa-miR-885,-10.6999998093
hsa-miR-29b-2,hsa-miR-125b-1,-10.6999998093
hsa-miR-29b-2,hsa-miR-99b,-10.6999998093
hsa-miR-505,hsa-miR-125b-2,-10.6999998093
hsa-miR-505,hsa-miR-99b,-10.6999998093
hsa-miR-505,hsa-miR-181a,-10.6999998093
hsa-miR-381,hsa-miR-25,-10.6999998093
hsa-miR-381,hsa-miR-320a,-10.6999998093
hsa-miR-107,hsa-miR-25,-10.6999998093
hsa-miR-486,hsa-miR-22,-10.6999998093
hsa-miR-486,hsa-miR-23a,-10.6999998093
hsa-miR-486,hsa-miR-320e,-10.6999998093
hsa-miR-24-1,hsa-miR-28,-10.6999998093
hsa-miR-24-1,hsa-miR-320c,-10.6999998093
hsa-miR-181a,hsa-miR-22,-10.6999998093
hsa-miR-144,hsa-miR-186,-10.6999998093
hsa-miR-22,hsa-miR-17,-10.6999998093
hsa-miR-125b,hsa-miR-92a-1,-10.6999998093
hsa-miR-125b,hsa-miR-23a,-10.6999998093
hsa-miR-99b,hsa-miR-885,-10.6999998093
hsa-miR-99b,hsa-miR-320e,-10.6999998093
hsa-miR-885,hsa-miR-92a-1,-10.6999998093
hsa-miR-17,hsa-miR-320b,-10.6999998093
hsa-miR-130a,hsa-let-7g,-10.6999998093
hsa-miR-27b,hsa-miR-29c,-10.6999998093
hsa-miR-26b,hsa-miR-28,-10.6999998093
hsa-miR-26b,hsa-miR-320e,-10.6999998093
hsa-miR-23b,hsa-miR-142,-10.6999998093
hsa-miR-142,hsa-miR-186,-10.6999998093
hsa-miR-142,hsa-let-7d,-10.6999998093
hsa-miR-186,hsa-miR-30c-2,-10.6999998093
hsa-miR-30c-2,hsa-miR-151b,-10.6999998093
hsa-miR-223,hsa-miR-320a,-10.6999998093
hsa-miR-103a,hsa-miR-21,-10.6000003815
hsa-miR-103a,hsa-miR-28,-10.6000003815
hsa-miR-103b,hsa-miR-195,-10.6000003815
hsa-miR-103b,hsa-miR-874,-10.6000003815
hsa-miR-16-1,hsa-miR-144,-10.6000003815
hsa-miR-16-1,hsa-miR-151a,-10.6000003815
hsa-miR-16-1,hsa-miR-151b,-10.6000003815
hsa-miR-195,hsa-miR-22,-10.6000003815
hsa-miR-21,hsa-miR-107,-10.6000003815
hsa-miR-21,hsa-miR-30e,-10.6000003815
hsa-miR-21,hsa-miR-378a,-10.6000003815
hsa-miR-185,hsa-miR-381,-10.6000003815
hsa-miR-185,hsa-miR-29b,-10.6000003815
hsa-miR-185,hsa-miR-143,-10.6000003815
hsa-miR-185,hsa-let-7e,-10.6000003815
hsa-miR-15a,hsa-miR-486,-10.6000003815
hsa-miR-378a,hsa-miR-17,-10.6000003815
hsa-miR-378c,hsa-miR-885,-10.6000003815
hsa-miR-378c,hsa-miR-26b,-10.6000003815
hsa-miR-378i,hsa-let-7c,-10.6000003815
hsa-miR-192,hsa-miR-140,-10.6000003815
hsa-miR-377,hsa-miR-125b-2,-10.6000003815
hsa-miR-377,hsa-miR-186,-10.6000003815
hsa-miR-377,hsa-miR-186,-10.6000003815
hsa-miR-193b,hsa-miR-874,-10.6000003815
hsa-miR-29b-1,hsa-miR-486,-10.6000003815
hsa-miR-505,hsa-miR-30c-2,-10.6000003815
hsa-miR-381,hsa-miR-424,-10.6000003815
hsa-let-7a-2,hsa-miR-23a,-10.6000003815
hsa-miR-154,hsa-miR-15b,-10.6000003815
hsa-miR-107,hsa-miR-28,-10.6000003815
hsa-miR-139,hsa-let-7f-2,-10.6000003815
hsa-miR-139,hsa-miR-23a,-10.6000003815
hsa-miR-143,hsa-miR-30e,-10.6000003815
hsa-miR-143,hsa-miR-425,-10.6000003815
hsa-miR-27a,hsa-miR-130a,-10.6000003815
hsa-miR-486,hsa-miR-874,-10.6000003815
hsa-miR-26a,hsa-miR-23b,-10.6000003815
hsa-miR-874,hsa-miR-29c,-10.6000003815
hsa-miR-24-1,hsa-let-7c,-10.6000003815
hsa-miR-24-1,hsa-let-7d,-10.6000003815
hsa-miR-24,hsa-miR-26b,-10.6000003815
hsa-miR-181a-2,hsa-miR-140,-10.6000003815
hsa-miR-181a-2,hsa-let-7c,-10.6000003815
hsa-miR-122,hsa-miR-92a,-10.6000003815
hsa-miR-122,hsa-miR-23a,-10.6000003815
hsa-miR-140,hsa-miR-23a,-10.6000003815
hsa-miR-125b-1,hsa-miR-151a,-10.6000003815
hsa-miR-191,hsa-miR-27b,-10.6000003815
hsa-miR-17,hsa-miR-320a,-10.6000003815
hsa-miR-130a,hsa-miR-25,-10.6000003815
hsa-let-7c,hsa-miR-451a,-10.6000003815
hsa-miR-186,hsa-miR-29c,-10.6000003815
hsa-miR-29c,hsa-miR-320c,-10.6000003815
hsa-miR-100,hsa-miR-25,-10.5
hsa-miR-100,hsa-miR-22,-10.5
hsa-miR-100,hsa-miR-223,-10.5
hsa-miR-103a-2,hsa-miR-320e,-10.5
hsa-miR-103a,hsa-miR-181a-2,-10.5
hsa-miR-103b,hsa-miR-21,-10.5
hsa-miR-16-1,hsa-let-7a,-10.5
hsa-miR-16-2,hsa-let-7d,-10.5
hsa-miR-194,hsa-miR-23a,-10.5
hsa-miR-194,hsa-miR-142,-10.5
hsa-miR-195,hsa-miR-424,-10.5
hsa-miR-21,hsa-miR-199a,-10.5
hsa-miR-21,hsa-let-7a-2,-10.5
hsa-miR-21,hsa-miR-23a,-10.5
hsa-miR-185,hsa-let-7b,-10.5
hsa-miR-185,hsa-miR-92a,-10.5
hsa-miR-185,hsa-miR-30c-1,-10.5
hsa-miR-185,hsa-miR-99a,-10.5
hsa-miR-193a,hsa-miR-486,-10.5
hsa-miR-193a,hsa-miR-30d,-10.5
hsa-miR-193a,hsa-miR-17,-10.5
hsa-miR-193a,hsa-miR-25,-10.5
hsa-miR-378a,hsa-miR-143,-10.5
hsa-miR-378a,hsa-miR-874,-10.5
hsa-miR-378a,hsa-miR-23a,-10.5
hsa-miR-378a,hsa-miR-23b,-10.5
hsa-miR-378a,hsa-let-7c,-10.5
hsa-miR-378c,hsa-miR-181a-2,-10.5
hsa-miR-378c,hsa-miR-125b-1,-10.5
hsa-miR-378f,hsa-miR-505,-10.5
hsa-miR-378i,hsa-miR-125b-1,-10.5
hsa-miR-192,hsa-miR-99b,-10.5
hsa-miR-98,hsa-miR-199a,-10.5
hsa-miR-193b,hsa-miR-381,-10.5
hsa-miR-193b,hsa-miR-92a,-10.5
hsa-miR-381,hsa-let-7a-2,-10.5
hsa-miR-381,hsa-miR-27a,-10.5
hsa-miR-381,hsa-miR-27b,-10.5
hsa-miR-381,hsa-miR-28,-10.5
hsa-miR-381,hsa-let-7e,-10.5
hsa-miR-154,hsa-miR-140,-10.5
hsa-miR-154,hsa-miR-320b,-10.5
hsa-miR-154,hsa-miR-125b-1,-10.5
hsa-miR-126,hsa-miR-486,-10.5
hsa-miR-107,hsa-miR-181a-2,-10.5
hsa-miR-107,hsa-miR-22,-10.5
hsa-miR-139,hsa-miR-92a-1,-10.5
hsa-miR-139,hsa-miR-874,-10.5
hsa-miR-143,hsa-miR-24-1,-10.5
hsa-miR-27a,hsa-miR-320e,-10.5
hsa-miR-26a-1,hsa-miR-130a,-10.5
hsa-miR-874,hsa-miR-92a,-10.5
hsa-miR-874,hsa-miR-27b,-10.5
hsa-miR-24-2,hsa-let-7e,-10.5
hsa-miR-181a-2,hsa-miR-22,-10.5
hsa-miR-122,hsa-miR-425,-10.5
hsa-miR-125b-1,hsa-miR-28,-10.5
hsa-miR-17,hsa-let-7d,-10.5
hsa-miR-99a,hsa-miR-25,-10.5
hsa-miR-23a,hsa-miR-151a,-10.5
hsa-miR-28,hsa-miR-30c-2,-10.5
hsa-miR-25,hsa-miR-151a,-10.5
hsa-miR-25,hsa-miR-30c-1,-10.5
hsa-miR-29c,hsa-miR-320b,-10.5
hsa-miR-103a,hsa-miR-486,-10.3999996185
hsa-miR-103a,hsa-miR-24-1,-10.3999996185
hsa-miR-103a,hsa-miR-24-2,-10.3999996185
hsa-miR-103a,hsa-miR-30d,-10.3999996185
hsa-miR-103a,hsa-miR-99b,-10.3999996185
hsa-miR-103b,hsa-miR-378g,-10.3999996185
hsa-miR-103b,hsa-miR-424,-10.3999996185
hsa-miR-16-1,hsa-miR-17,-10.3999996185
hsa-miR-16-1,hsa-let-7d,-10.3999996185
hsa-miR-194,hsa-miR-15a,-10.3999996185
hsa-miR-195,hsa-miR-378c,-10.3999996185
hsa-miR-195,hsa-let-7b,-10.3999996185
hsa-miR-195,hsa-let-7c,-10.3999996185
hsa-miR-21,hsa-miR-378f,-10.3999996185
hsa-miR-21,hsa-miR-378j,-10.3999996185
hsa-miR-21,hsa-miR-29a,-10.3999996185
hsa-miR-185,hsa-miR-378g,-10.3999996185
hsa-miR-15a,hsa-miR-381,-10.3999996185
hsa-miR-15a,hsa-miR-154,-10.3999996185
hsa-miR-193a,hsa-miR-23a,-10.3999996185
hsa-miR-193a,hsa-miR-425,-10.3999996185
hsa-miR-378a,hsa-miR-27a,-10.3999996185
hsa-miR-378a,hsa-miR-17,-10.3999996185
hsa-miR-378a,hsa-let-7e,-10.3999996185
hsa-miR-378a,hsa-miR-23b,-10.3999996185
hsa-miR-378d,hsa-miR-29b-1,-10.3999996185
hsa-miR-378c,hsa-miR-27b,-10.3999996185
hsa-miR-378e,hsa-miR-143,-10.3999996185
hsa-miR-378e,hsa-miR-885,-10.3999996185
hsa-miR-378e,hsa-miR-25,-10.3999996185
hsa-miR-378h,hsa-miR-27b,-10.3999996185
hsa-miR-378h,hsa-miR-451a,-10.3999996185
hsa-miR-192,hsa-miR-29b-1,-10.3999996185
hsa-miR-377,hsa-miR-154,-10.3999996185
hsa-miR-193b,hsa-miR-885,-10.3999996185
hsa-miR-193b,hsa-miR-23a,-10.3999996185
hsa-miR-193b,hsa-miR-425,-10.3999996185
hsa-miR-199a,hsa-miR-425,-10.3999996185
hsa-miR-29b-2,hsa-miR-28,-10.3999996185
hsa-miR-505,hsa-miR-381,-10.3999996185
hsa-miR-505,hsa-miR-181a-2,-10.3999996185
hsa-miR-505,hsa-miR-122,-10.3999996185
hsa-miR-107,hsa-miR-24-1,-10.3999996185
hsa-miR-107,hsa-miR-24-2,-10.3999996185
hsa-miR-107,hsa-miR-30d,-10.3999996185
hsa-miR-143,hsa-miR-24,-10.3999996185
hsa-miR-143,hsa-miR-29a,-10.3999996185
hsa-miR-486,hsa-miR-26b,-10.3999996185
hsa-miR-486,hsa-miR-30c-2,-10.3999996185
hsa-miR-874,hsa-miR-99a,-10.3999996185
hsa-miR-24-1,hsa-miR-29a,-10.3999996185
hsa-miR-30d,hsa-miR-22,-10.3999996185
hsa-miR-30d,hsa-miR-885,-10.3999996185
hsa-miR-22,hsa-miR-99b,-10.3999996185
hsa-miR-22,hsa-miR-30a,-10.3999996185
hsa-miR-140,hsa-miR-99b,-10.3999996185
hsa-miR-125b-1,hsa-miR-425,-10.3999996185
hsa-miR-125b-2,hsa-miR-99b,-10.3999996185
hsa-miR-92a,hsa-miR-425,-10.3999996185
hsa-miR-424,hsa-miR-25,-10.3999996185
hsa-miR-424,hsa-let-7d,-10.3999996185
hsa-miR-27b,hsa-miR-29c,-10.3999996185
hsa-miR-25,hsa-miR-23b,-10.3999996185
hsa-miR-29c,hsa-miR-320a,-10.3999996185
hsa-miR-103b,hsa-miR-98,-10.3000001907
hsa-miR-103b,hsa-miR-199a,-10.3000001907
hsa-miR-16-1,hsa-miR-139,-10.3000001907
hsa-miR-16-1,hsa-miR-27a,-10.3000001907
hsa-miR-194,hsa-miR-27b,-10.3000001907
hsa-miR-194,hsa-miR-424,-10.3000001907
hsa-miR-194,hsa-miR-425,-10.3000001907
hsa-miR-194,hsa-miR-151a,-10.3000001907
hsa-miR-195,hsa-miR-23b,-10.3000001907
hsa-miR-185,hsa-miR-192,-10.3000001907
hsa-miR-185,hsa-miR-125b-1,-10.3000001907
hsa-miR-185,hsa-miR-29b-1,-10.3000001907
hsa-miR-15a,hsa-miR-192,-10.3000001907
hsa-miR-15a,hsa-miR-186,-10.3000001907
hsa-miR-15a,hsa-miR-30c-1,-10.3000001907
hsa-miR-193a,hsa-miR-154,-10.3000001907
hsa-miR-193a,hsa-miR-24,-10.3000001907
hsa-miR-193a,hsa-miR-181a,-10.3000001907
hsa-miR-193a,hsa-miR-92a-1,-10.3000001907
hsa-miR-193a,hsa-miR-99b,-10.3000001907
hsa-miR-378a,hsa-miR-99b,-10.3000001907
hsa-miR-378a,hsa-miR-505,-10.3000001907
hsa-miR-378a,hsa-let-7a-2,-10.3000001907
hsa-miR-378a,hsa-miR-143,-10.3000001907
hsa-miR-378a,hsa-let-7e,-10.3000001907
hsa-miR-378b,hsa-miR-22,-10.3000001907
hsa-miR-378c,hsa-miR-27a,-10.3000001907
hsa-miR-378f,hsa-miR-27a,-10.3000001907
hsa-miR-378i,hsa-miR-24-1,-10.3000001907
hsa-miR-378j,hsa-miR-28,-10.3000001907
hsa-miR-193b,hsa-miR-99b,-10.3000001907
hsa-miR-193b,hsa-miR-30c,-10.3000001907
hsa-miR-199a,hsa-miR-92a-2,-10.3000001907
hsa-miR-29b-1,hsa-miR-27a,-10.3000001907
hsa-miR-29b,hsa-miR-140,-10.3000001907
hsa-miR-381,hsa-miR-143,-10.3000001907
hsa-let-7a-2,hsa-miR-107,-10.3000001907
hsa-miR-126,hsa-miR-107,-10.3000001907
hsa-miR-139,hsa-miR-486,-10.3000001907
hsa-miR-27a,hsa-miR-24-1,-10.3000001907
hsa-miR-486,hsa-let-7g,-10.3000001907
hsa-miR-486,hsa-miR-181a-2,-10.3000001907
hsa-miR-486,hsa-let-7c,-10.3000001907
hsa-miR-26a,hsa-miR-27b,-10.3000001907
hsa-miR-874,hsa-miR-181a,-10.3000001907
hsa-miR-874,hsa-miR-22,-10.3000001907
hsa-miR-874,hsa-miR-17,-10.3000001907
hsa-miR-874,hsa-miR-142,-10.3000001907
hsa-miR-24,hsa-miR-451a,-10.3000001907
hsa-miR-24-2,hsa-miR-140,-10.3000001907
hsa-miR-181a,hsa-miR-25,-10.3000001907
hsa-miR-22,hsa-miR-99a,-10.3000001907
hsa-miR-122,hsa-miR-29c,-10.3000001907
hsa-miR-140,hsa-miR-125b-1,-10.3000001907
hsa-miR-140,hsa-let-7g,-10.3000001907
hsa-miR-92a-1,hsa-miR-30c,-10.3000001907
hsa-miR-191,hsa-miR-30c-2,-10.3000001907
hsa-miR-17,hsa-miR-142,-10.3000001907
hsa-miR-130a,hsa-miR-25,-10.3000001907
hsa-miR-130a,hsa-miR-186,-10.3000001907
hsa-let-7g,hsa-miR-23b,-10.3000001907
hsa-miR-425,hsa-miR-23b,-10.3000001907
hsa-miR-28,hsa-miR-25,-10.3000001907
hsa-miR-103a-2,hsa-miR-17,-10.1999998093
hsa-miR-103a,hsa-miR-199a,-10.1999998093
hsa-miR-103a,hsa-miR-381,-10.1999998093
hsa-miR-103a,hsa-miR-181a,-10.1999998093
hsa-miR-103a,hsa-miR-130a,-10.1999998093
hsa-miR-16-1,hsa-miR-378h,-10.1999998093
hsa-miR-16-1,hsa-miR-125b-1,-10.1999998093
hsa-miR-194,hsa-miR-874,-10.1999998093
hsa-miR-194,hsa-let-7f-2,-10.1999998093
hsa-miR-194,hsa-miR-30e,-10.1999998093
hsa-miR-194,hsa-let-7g,-10.1999998093
hsa-miR-194,hsa-let-7d,-10.1999998093
hsa-miR-195,hsa-miR-154,-10.1999998093
hsa-miR-195,hsa-miR-199a,-10.1999998093
hsa-miR-21,hsa-miR-193a,-10.1999998093
hsa-miR-21,hsa-miR-22,-10.1999998093
hsa-miR-185,hsa-miR-24,-10.1999998093
hsa-miR-185,hsa-let-7b,-10.1999998093
hsa-miR-185,hsa-let-7d,-10.1999998093
hsa-miR-15a,hsa-miR-130a,-10.1999998093
hsa-miR-15a,hsa-miR-17,-10.1999998093
hsa-miR-193a,hsa-miR-154,-10.1999998093
hsa-miR-193a,hsa-miR-126,-10.1999998093
hsa-miR-378e,hsa-miR-23b,-10.1999998093
hsa-miR-378f,hsa-miR-23b,-10.1999998093
hsa-miR-378h,hsa-miR-199a,-10.1999998093
hsa-miR-378h,hsa-miR-122,-10.1999998093
hsa-miR-378h,hsa-miR-151a,-10.1999998093
hsa-miR-378i,hsa-miR-143,-10.1999998093
hsa-miR-378i,hsa-let-7e,-10.1999998093
hsa-miR-377,hsa-miR-92a,-10.1999998093
hsa-miR-199a,hsa-miR-320a,-10.1999998093
hsa-miR-199a,hsa-miR-320b,-10.1999998093
hsa-miR-199a,hsa-miR-320c,-10.1999998093
hsa-miR-199a,hsa-miR-320d,-10.1999998093
hsa-miR-199a,hsa-miR-424,-10.1999998093
hsa-miR-29b-1,hsa-miR-139,-10.1999998093
hsa-miR-29b-2,hsa-miR-139,-10.1999998093
hsa-miR-505,hsa-miR-26a-1,-10.1999998093
hsa-miR-505,hsa-miR-23a,-10.1999998093
hsa-miR-154,hsa-miR-320a,-10.1999998093
hsa-miR-126,hsa-miR-17,-10.1999998093
hsa-miR-107,hsa-miR-130a,-10.1999998093
hsa-miR-107,hsa-let-7c,-10.1999998093
hsa-miR-139,hsa-let-7g,-10.1999998093
hsa-miR-139,hsa-miR-186,-10.1999998093
hsa-miR-143,hsa-miR-142,-10.1999998093
hsa-miR-143,hsa-miR-22,-10.1999998093
hsa-let-7b,hsa-miR-486,-10.1999998093
hsa-miR-27a,hsa-miR-142,-10.1999998093
hsa-miR-27a,hsa-miR-223,-10.1999998093
hsa-miR-486,hsa-miR-140,-10.1999998093
hsa-miR-486,hsa-miR-25,-10.1999998093
hsa-let-7f-1,hsa-miR-17,-10.1999998093
hsa-let-7f-1,hsa-miR-30c-1,-10.1999998093
hsa-miR-26a,hsa-miR-874,-10.1999998093
hsa-miR-874,hsa-miR-424,-10.1999998093
hsa-miR-24-1,hsa-miR-30e,-10.1999998093
hsa-miR-24-1,hsa-miR-27b,-10.1999998093
hsa-miR-24-1,hsa-miR-30a,-10.1999998093
hsa-miR-24,hsa-miR-191,-10.1999998093
hsa-miR-24-2,hsa-let-7c,-10.1999998093
hsa-miR-181a,hsa-miR-27b,-10.1999998093
hsa-miR-181a,hsa-miR-99b,-10.1999998093
hsa-miR-22,hsa-miR-191,-10.1999998093
hsa-miR-125b,hsa-miR-92a-2,-10.1999998093
hsa-miR-125b,hsa-miR-25,-10.1999998093
hsa-miR-99b,hsa-miR-424,-10.1999998093
hsa-miR-92a-1,hsa-miR-99a,-10.1999998093
hsa-miR-92a-2,hsa-miR-424,-10.1999998093
hsa-miR-92a-2,hsa-miR-30a,-10.1999998093
hsa-miR-424,hsa-let-7g,-10.1999998093
hsa-miR-191,hsa-miR-142,-10.1999998093
hsa-miR-17,hsa-miR-27b,-10.1999998093
hsa-miR-28,hsa-miR-30c-1,-10.1999998093
hsa-miR-100,hsa-miR-885,-10.1000003815
hsa-miR-103a-2,hsa-miR-320a,-10.1000003815
hsa-miR-103a-2,hsa-miR-320b,-10.1000003815
hsa-miR-103a-2,hsa-miR-320c,-10.1000003815
hsa-miR-103b,hsa-miR-185,-10.1000003815
hsa-miR-103b,hsa-let-7d,-10.1000003815
hsa-miR-16,hsa-miR-17,-10.1000003815
hsa-miR-194,hsa-miR-30d,-10.1000003815
hsa-miR-194,hsa-miR-27b,-10.1000003815
hsa-miR-195,hsa-miR-21,-10.1000003815
hsa-miR-195,hsa-miR-99b,-10.1000003815
hsa-miR-195,hsa-miR-22,-10.1000003815
hsa-miR-195,hsa-miR-17,-10.1000003815
hsa-miR-21,hsa-miR-92a-1,-10.1000003815
hsa-miR-21,hsa-miR-28,-10.1000003815
hsa-miR-21,hsa-let-7f-2,-10.1000003815
hsa-miR-21,hsa-miR-99a,-10.1000003815
hsa-miR-21,hsa-miR-142,-10.1000003815
hsa-miR-185,hsa-miR-30e,-10.1000003815
hsa-miR-185,hsa-miR-99b,-10.1000003815
hsa-miR-185,hsa-miR-30a,-10.1000003815
hsa-miR-15a,hsa-let-7a-2,-10.1000003815
hsa-miR-15a,hsa-miR-99b,-10.1000003815
hsa-miR-193a,hsa-miR-30a,-10.1000003815
hsa-miR-378a,hsa-miR-23b,-10.1000003815
hsa-miR-378a,hsa-miR-320a,-10.1000003815
hsa-miR-378a,hsa-miR-320b,-10.1000003815
hsa-miR-378a,hsa-miR-320c,-10.1000003815
hsa-miR-378a,hsa-miR-320d,-10.1000003815
hsa-miR-378a,hsa-miR-29b-1,-10.1000003815
hsa-miR-378b,hsa-miR-143,-10.1000003815
hsa-miR-378e,hsa-miR-26a-2,-10.1000003815
hsa-miR-378g,hsa-miR-125b-1,-10.1000003815
hsa-miR-378g,hsa-miR-885,-10.1000003815
hsa-miR-378h,hsa-miR-24-1,-10.1000003815
hsa-miR-378i,hsa-miR-29b-1,-10.1000003815
hsa-miR-98,hsa-miR-107,-10.1000003815
hsa-miR-98,hsa-let-7e,-10.1000003815
hsa-miR-377,hsa-miR-154,-10.1000003815
hsa-miR-377,hsa-miR-885,-10.1000003815
hsa-miR-377,hsa-miR-130a,-10.1000003815
hsa-miR-193b,hsa-miR-191,-10.1000003815
hsa-miR-193b,hsa-miR-320e,-10.1000003815
hsa-miR-29b-1,hsa-miR-505,-10.1000003815
hsa-miR-29b-2,hsa-miR-23a,-10.1000003815
hsa-miR-381,hsa-miR-99a,-10.1000003815
hsa-miR-381,hsa-miR-425,-10.1000003815
hsa-miR-381,hsa-let-7f,-10.1000003815
hsa-miR-381,hsa-miR-22,-10.1000003815
hsa-let-7a-2,hsa-miR-25,-10.1000003815
hsa-miR-154,hsa-miR-125b-1,-10.1000003815
hsa-miR-139,hsa-miR-26a-1,-10.1000003815
hsa-miR-139,hsa-miR-424,-10.1000003815
hsa-miR-139,hsa-miR-320c,-10.1000003815
hsa-miR-139,hsa-miR-320d,-10.1000003815
hsa-miR-143,hsa-miR-486,-10.1000003815
hsa-miR-143,hsa-miR-191,-10.1000003815
hsa-miR-143,hsa-miR-92a-1,-10.1000003815
hsa-miR-27a,hsa-miR-140,-10.1000003815
hsa-miR-27a,hsa-miR-320a,-10.1000003815
hsa-miR-27a,hsa-miR-320b,-10.1000003815
hsa-miR-27a,hsa-miR-320c,-10.1000003815
hsa-miR-27a,hsa-miR-320d,-10.1000003815
hsa-miR-486,hsa-miR-26a,-10.1000003815
hsa-miR-26a,hsa-miR-99b,-10.1000003815
hsa-miR-874,hsa-miR-425,-10.1000003815
hsa-miR-874,hsa-let-7d,-10.1000003815
hsa-miR-874,hsa-let-7e,-10.1000003815
hsa-miR-24-1,hsa-miR-27b,-10.1000003815
hsa-miR-24,hsa-miR-27b,-10.1000003815
hsa-miR-30e,hsa-miR-17,-10.1000003815
hsa-miR-29a,hsa-miR-92a-1,-10.1000003815
hsa-miR-144,hsa-miR-17,-10.1000003815
hsa-miR-22,hsa-miR-140,-10.1000003815
hsa-miR-22,hsa-miR-142,-10.1000003815
hsa-miR-125b,hsa-miR-23b,-10.1000003815
hsa-miR-125b-1,hsa-let-7d,-10.1000003815
hsa-miR-125b-2,hsa-miR-151a,-10.1000003815
hsa-miR-125b-2,hsa-miR-151b,-10.1000003815
hsa-miR-92a-2,hsa-miR-191,-10.1000003815
hsa-miR-424,hsa-miR-320b,-10.1000003815
hsa-miR-191,hsa-miR-23b,-10.1000003815
hsa-miR-191,hsa-miR-320b,-10.1000003815
hsa-miR-17,hsa-miR-130a,-10.1000003815
hsa-miR-17,hsa-miR-30c-1,-10.1000003815
hsa-miR-23a,hsa-miR-30c-1,-10.1000003815
hsa-miR-15b,hsa-let-7d,-10.1000003815
hsa-miR-28,hsa-miR-30c-2,-10.1000003815
hsa-miR-451b,hsa-let-7d,-10.1000003815
hsa-miR-186,hsa-miR-30c-2,-10.1000003815
hsa-miR-320b,hsa-miR-151a,-10.1000003815
hsa-miR-100,hsa-miR-186,-10.0
hsa-miR-103a-2,hsa-miR-320d,-10.0
hsa-miR-16,hsa-miR-139,-10.0
hsa-miR-16,hsa-miR-30e,-10.0
hsa-miR-16,hsa-miR-30a,-10.0
hsa-miR-194,hsa-miR-378h,-10.0
hsa-miR-194,hsa-miR-139,-10.0
hsa-miR-21,hsa-miR-223,-10.0
hsa-miR-21,hsa-miR-29c,-10.0
hsa-miR-185,hsa-miR-23a,-10.0
hsa-miR-185,hsa-miR-29a,-10.0
hsa-miR-185,hsa-let-7g,-10.0
hsa-miR-185,hsa-miR-29c,-10.0
hsa-miR-15a,hsa-miR-143,-10.0
hsa-miR-193a,hsa-let-7d,-10.0
hsa-miR-378a,hsa-miR-99a,-10.0
hsa-miR-378a,hsa-miR-223,-10.0
hsa-miR-378d,hsa-miR-191,-10.0
hsa-miR-378g,hsa-miR-143,-10.0
hsa-miR-378g,hsa-miR-191,-10.0
hsa-miR-378h,hsa-miR-192,-10.0
hsa-miR-378h,hsa-miR-27a,-10.0
hsa-miR-378i,hsa-miR-26a-1,-10.0
hsa-miR-378j,hsa-miR-99b,-10.0
hsa-miR-192,hsa-miR-27b,-10.0
hsa-miR-377,hsa-miR-17,-10.0
hsa-miR-377,hsa-miR-151a,-10.0
hsa-miR-377,hsa-miR-17,-10.0
hsa-miR-193b,hsa-miR-181a,-10.0
hsa-miR-199a,hsa-miR-140,-10.0
hsa-miR-199a,hsa-miR-28,-10.0
hsa-miR-29b,hsa-miR-27b,-10.0
hsa-miR-29b-2,hsa-miR-505,-10.0
hsa-miR-381,hsa-miR-486,-10.0
hsa-miR-381,hsa-let-7g,-10.0
hsa-miR-381,hsa-miR-28,-10.0
hsa-let-7a,hsa-miR-24-2,-10.0
hsa-let-7a,hsa-miR-181a,-10.0
hsa-miR-143,hsa-miR-30c,-10.0
hsa-let-7b,hsa-miR-24-2,-10.0
hsa-miR-27a,hsa-miR-30c-1,-10.0
hsa-miR-24-1,hsa-miR-320d,-10.0
hsa-miR-24,hsa-miR-22,-10.0
hsa-miR-24,hsa-let-7d,-10.0
hsa-miR-30e,hsa-miR-28,-10.0
hsa-miR-181a,hsa-miR-125b-1,-10.0
hsa-miR-181a,hsa-miR-23b,-10.0
hsa-miR-144,hsa-miR-122,-10.0
hsa-miR-22,hsa-miR-320b,-10.0
hsa-miR-22,hsa-miR-17,-10.0
hsa-miR-122,hsa-miR-125b-1,-10.0
hsa-miR-140,hsa-miR-23a,-10.0
hsa-miR-140,hsa-miR-186,-10.0
hsa-miR-125b,hsa-miR-320e,-10.0
hsa-miR-125b-2,hsa-miR-30c-1,-10.0
hsa-miR-99b,hsa-miR-885,-10.0
hsa-miR-92a-1,hsa-miR-451b,-10.0
hsa-miR-424,hsa-miR-320a,-10.0
hsa-miR-191,hsa-miR-186,-10.0
hsa-miR-17,hsa-miR-130a,-10.0
hsa-miR-23a,hsa-miR-186,-10.0
hsa-miR-186,hsa-miR-151a,-10.0
hsa-miR-29c,hsa-miR-151a,-10.0
